transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,kyc_closed_false_positive_alerts,kyc_customer_since,kyc_frequent_connection_country,companies_directed,sender_name,sender_account_number,sender_bank,sender_location,source
T66,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/2/2024 14:03,915,GBP,5735,Electronics,debit,3865.88,Visa,**** **** **** 3952,29-Jun,Wells Fargo,David Hill,e2d4caa5-224b-4c49-b1ad-c8b1c667a669,Griffith-Smith,"{'city': 'North Dana', 'state': 'VI', 'country': 'UK'}",T7270,swipe,POS,"{'latitude': Decimal('-3.7371905'), 'longitude': Decimal('83.284058')}",890726,PIN,,3,approved,,,1,,,,ca7e5684-81f0-4f37-b5a0-ea5b45fcf97d,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/15/2019,China,,,,,,
T67,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/3/2024 7:09,277.15,GBP,5812,Electronics,debit,3901.02,Visa,**** **** **** 3862,26-Jun,Wells Fargo,David Hill,4b3c8c7d-2986-454b-86b1-36de96dd4a26,Arias LLC,"{'city': 'Alyssaville', 'state': 'AR', 'country': 'UK'}",T8726,chip,POS,"{'latitude': Decimal('-82.195642'), 'longitude': Decimal('-40.136416')}",193859,PIN,,19,approved,,,10,,,,78a061ea-d2dd-4a8d-9c4c-0b171ce8e23c,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/15/2019,China,,,,,,
T68,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/19/2024 17:21,440.24,GBP,5921,Clothing,debit,2563.43,Visa,**** **** **** 2384,29-Sep,Wells Fargo,David Hill,07d88071-9043-4066-9e98-e1327f52f1b4,Dennis-Davis,"{'city': 'Meltonfurt', 'state': 'SC', 'country': 'UK'}",T1176,NFC,POS,"{'latitude': Decimal('-75.1764095'), 'longitude': Decimal('-53.993411')}",430127,PIN,,15,approved,,,10,,,,37217b40-381f-4ee3-af4e-81218097d321,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2020,China,,,,,,
T69,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/5/2024 15:59,184.8,GBP,5812,Electronics,debit,4061.71,Visa,**** **** **** 3331,27-Jan,Wells Fargo,David Hill,b94e5fca-1722-4f95-b196-536eab3b051f,Thompson LLC,"{'city': 'West Michael', 'state': 'NE', 'country': 'UK'}",T1619,swipe,POS,"{'latitude': Decimal('70.6110475'), 'longitude': Decimal('-120.678937')}",118038,PIN,,17,approved,,,8,,,,cfd54c08-0880-49ad-81ef-7248b0b33422,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2021,China,,,,,,
T70,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/27/2024 20:29,406.2,GBP,5411,Grocery,debit,1926.39,Visa,**** **** **** 9584,27-May,Wells Fargo,David Hill,0e7e65b2-b03d-4d38-8864-8e3e98af2865,Watkins and Sons,"{'city': 'New Jonathan', 'state': 'AR', 'country': 'UK'}",T5326,swipe,POS,"{'latitude': Decimal('-38.5087985'), 'longitude': Decimal('91.870817')}",729783,PIN,,10,approved,,,2,,,,fbc41db8-c9f5-4676-a261-19d2f5f6895e,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2022,China,,,,,,
T71,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/21/2024 22:37,421.95,GBP,5921,Clothing,debit,4774.85,Visa,**** **** **** 2195,Jan-33,Wells Fargo,David Hill,3dbeea27-1110-4362-a496-e01ee309cfd1,"Arnold, Ramirez and Ray","{'city': 'Josephstad', 'state': 'ME', 'country': 'UK'}",T4350,chip,POS,"{'latitude': Decimal('-65.409582'), 'longitude': Decimal('84.182037')}",530391,PIN,,16,approved,,,8,,,,696af45b-2aa9-40ac-85e2-d1e943ced725,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2022,China,,,,,,
T72,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/30/2024 23:28,746.71,GBP,5999,Gas,debit,3468.43,Visa,**** **** **** 5665,31-Mar,Wells Fargo,David Hill,6ae6076f-cf92-4054-8283-1935ec08e27a,Blair-Russell,"{'city': 'Port Daniel', 'state': 'FL', 'country': 'UK'}",T1626,swipe,POS,"{'latitude': Decimal('-70.9787915'), 'longitude': Decimal('112.195683')}",989685,PIN,,13,approved,,,7,,,,aef7d664-ffad-41ee-a9dc-f230d3e9b2d8,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/15/2019,China,,,,,,
T73,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/12/2024 21:54,561.27,GBP,5411,Electronics,debit,4424.66,Visa,**** **** **** 5257,26-Dec,Wells Fargo,David Hill,5face2cf-8507-43e8-89ab-8b635ccd6d42,Hansen-Ramirez,"{'city': 'South Kenneth', 'state': 'LA', 'country': 'UK'}",T5891,chip,POS,"{'latitude': Decimal('6.9928775'), 'longitude': Decimal('38.515275')}",361054,PIN,,5,approved,,,3,,,,2903232a-a223-4385-9ef6-f0622863f54c,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/15/2019,China,,,,,,
T74,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/4/2024 22:10,854.62,GBP,5921,Clothing,debit,4701.2,Visa,**** **** **** 4528,25-Oct,Wells Fargo,David Hill,427ce903-386f-4943-a3e8-deb797f2600f,Simmons PLC,"{'city': 'Wilsontown', 'state': 'SC', 'country': 'UK'}",T3186,NFC,POS,"{'latitude': Decimal('-46.5515535'), 'longitude': Decimal('129.050506')}",893926,PIN,,7,approved,,,10,,,,42444116-8ad1-4644-9686-d21d14023f53,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2022,China,,,,,,
T75,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/5/2024 20:25,838.05,GBP,5812,Grocery,debit,3025.85,Visa,**** **** **** 8463,Jan-34,Wells Fargo,David Hill,c334c31a-e472-4066-a0fa-0f0700d2027b,Kramer Group,"{'city': 'Joeton', 'state': 'FL', 'country': 'UK'}",T7787,chip,POS,"{'latitude': Decimal('81.5496455'), 'longitude': Decimal('-177.274139')}",530615,PIN,,19,approved,,,0,,,,6925a0fd-7671-43e4-ae7b-9f2c5f246e54,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2023,China,,,,,,
T76,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/26/2024 22:49,445.68,GBP,5999,Grocery,debit,3081.2,Visa,**** **** **** 4354,31-Jul,Wells Fargo,David Hill,088f8941-9e0c-4732-bf2b-352ea306f024,"Martin, Torres and Buck","{'city': 'East Douglastown', 'state': 'AR', 'country': 'UK'}",T4644,swipe,POS,"{'latitude': Decimal('75.2527745'), 'longitude': Decimal('14.588798')}",926868,PIN,,3,approved,,,5,,,,b3998915-5714-49ab-b3f8-c465b1dfa436,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2022,China,,,,,,
T77,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/16/2024 9:58,972.99,GBP,5921,Clothing,debit,3745.46,Visa,**** **** **** 6518,29-Sep,Wells Fargo,David Hill,93ed7e7e-71e8-42dc-9032-aebfe41e779a,Rodriguez and Sons,"{'city': 'North Kevinmouth', 'state': 'WV', 'country': 'UK'}",T2025,NFC,POS,"{'latitude': Decimal('-59.278683'), 'longitude': Decimal('-113.888074')}",413412,PIN,,15,approved,,,6,,,,5edea9a6-d643-4b43-bf8a-0ea81dad39fa,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/15/2019,China,,,,,,
T78,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/11/2024 8:18,912.43,GBP,5411,Restaurant,debit,1504.92,Visa,**** **** **** 3438,29-Aug,Wells Fargo,David Hill,ca0e45c2-4033-4bed-b091-114f232660d8,Meza-Small,"{'city': 'West Eric', 'state': 'TX', 'country': 'UK'}",T4668,swipe,POS,"{'latitude': Decimal('32.701641'), 'longitude': Decimal('30.085728')}",103647,PIN,,13,approved,,,8,,,,3c6fd129-a9ba-4c00-941c-57afaaeeeb3e,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2020,China,,,,,,
T79,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/15/2024 16:07,466.53,GBP,5735,Electronics,debit,1892.3,Visa,**** **** **** 3697,30-Aug,Wells Fargo,David Hill,1097b4bd-71d8-4f1b-9d1e-094e86561a6a,King and Sons,"{'city': 'Davisville', 'state': 'TN', 'country': 'UK'}",T8609,chip,POS,"{'latitude': Decimal('66.912883'), 'longitude': Decimal('-62.764094')}",259279,PIN,,6,approved,,,7,,,,8951acab-2227-4a12-b556-7a74f9fb7bdd,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2023,China,,,,,,
T80,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/18/2024 15:12,560.22,GBP,5999,Grocery,debit,4670.35,Visa,**** **** **** 2463,25-May,Wells Fargo,David Hill,60594504-c381-4b13-8ea4-b31851040b85,Gibson-Huber,"{'city': 'Nathanborough', 'state': 'CO', 'country': 'UK'}",T4277,chip,POS,"{'latitude': Decimal('-29.150232'), 'longitude': Decimal('-20.382891')}",727594,PIN,,11,approved,,,8,,,,5e2ddfb2-2233-42c2-acb1-264e1534fa07,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/15/2019,China,,,,,,
T81,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/8/2024 12:09,186.8,GBP,5999,Electronics,debit,1076.81,Visa,**** **** **** 5592,27-Apr,Wells Fargo,David Hill,ffc3dbe2-a2c9-4087-9798-0ebb9c9f439d,"Palmer, Pace and Cruz","{'city': 'Everettview', 'state': 'HI', 'country': 'UK'}",T1244,chip,POS,"{'latitude': Decimal('80.1219305'), 'longitude': Decimal('-2.817652')}",171354,PIN,,12,approved,,,10,,,,053aae7a-4d4c-4a8d-8999-f607b820710a,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2022,China,,,,,,
T82,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/9/2024 4:40,371.45,GBP,5999,Clothing,debit,3865.39,Visa,**** **** **** 9690,Apr-32,Wells Fargo,David Hill,8be2bd3a-2af1-43fe-81b2-66a14418dd69,Roberson Ltd,"{'city': 'Williamside', 'state': 'WV', 'country': 'UK'}",T9715,NFC,POS,"{'latitude': Decimal('-11.269962'), 'longitude': Decimal('-53.911183')}",736139,PIN,,10,approved,,,8,,,,52dbfb1e-39e0-47f2-8d7a-1a5105458293,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/15/2019,China,,,,,,
T83,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/21/2024 14:25,245.65,GBP,5411,Restaurant,debit,1060.62,Visa,**** **** **** 7246,25-Nov,Wells Fargo,David Hill,7493245d-2014-4768-9bd8-432a820e0e32,Sanders Inc,"{'city': 'East Judy', 'state': 'SC', 'country': 'UK'}",T1824,chip,POS,"{'latitude': Decimal('-4.3355625'), 'longitude': Decimal('-132.426949')}",996083,PIN,,20,approved,,,8,,,,449c1433-b11c-47cf-9b26-ecf7170cf0d8,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2023,China,,,,,,
T84,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/11/2024 19:57,306.6,GBP,5735,Gas,debit,3387.84,Visa,**** **** **** 7059,Aug-32,Wells Fargo,David Hill,155a0c70-416f-44c9-985d-7ea98af9ad63,"Noble, Hill and Payne","{'city': 'Codyburgh', 'state': 'NY', 'country': 'UK'}",T3152,NFC,POS,"{'latitude': Decimal('-66.5767805'), 'longitude': Decimal('-143.005030')}",255854,PIN,,11,approved,,,6,,,,e0ba8ce0-16a3-417f-9791-f7ae9f0b2e18,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2022,China,,,,,,
T85,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/25/2024 11:39,753.54,GBP,5812,Gas,debit,2651.27,Visa,**** **** **** 5454,28-Sep,Wells Fargo,David Hill,6de08837-4b2b-4a67-ab25-f23b743ccd8d,"Carpenter, Alvarez and Lee","{'city': 'South Jorgeview', 'state': 'OH', 'country': 'UK'}",T4280,NFC,POS,"{'latitude': Decimal('67.466737'), 'longitude': Decimal('17.825883')}",554352,PIN,,18,approved,,,9,,,,fed00e7b-58b5-4ac3-95b4-a930bc02fc77,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/15/2019,China,,,,,,
T86,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/30/2024 2:02,172.85,GBP,5921,Clothing,debit,3018.54,Visa,**** **** **** 2024,28-Feb,Wells Fargo,David Hill,ab28b637-96aa-4ba0-b65b-60110cd9dd9f,Gallegos Group,"{'city': 'Buchananview', 'state': 'VA', 'country': 'UK'}",T9874,NFC,POS,"{'latitude': Decimal('6.6103715'), 'longitude': Decimal('-14.446974')}",807363,PIN,,6,approved,,,0,,,,4b28ded3-7b9c-4d48-badc-72515b7aaac0,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2021,China,,,,,,
T87,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/24/2024 9:16,554.34,GBP,5999,Grocery,debit,2574.12,Visa,**** **** **** 8976,Sep-32,Wells Fargo,David Hill,b6e6f6cb-1438-4425-a3aa-16e6c865c263,Fields and Sons,"{'city': 'Taylorchester', 'state': 'MS', 'country': 'UK'}",T5334,chip,POS,"{'latitude': Decimal('-24.342376'), 'longitude': Decimal('143.496320')}",552257,PIN,,16,approved,,,1,,,,a6ead104-39a6-44dc-9d46-cabf82c85171,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2023,China,,,,,,
T88,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,11/7/2024 7:53,542.23,GBP,5735,Gas,debit,3162.74,Visa,**** **** **** 3265,26-Aug,Wells Fargo,David Hill,ed9d7f53-be54-438a-9971-7da87ed15166,"Johnson, Pollard and Medina","{'city': 'Catherinefort', 'state': 'NJ', 'country': 'UK'}",T9190,NFC,POS,"{'latitude': Decimal('-19.7496655'), 'longitude': Decimal('126.291995')}",995600,PIN,,2,approved,,,7,,,,9df25ad3-a0db-4872-9d57-45c9a206f565,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2020,China,,,,,,
T89,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/22/2024 7:15,102.02,GBP,5812,Clothing,debit,2313.83,Visa,**** **** **** 6189,31-Jul,Wells Fargo,David Hill,aeae21e9-3fd8-4054-a32f-e9b220c58bbd,Ward Inc,"{'city': 'Kimberlyfurt', 'state': 'CT', 'country': 'UK'}",T4991,NFC,POS,"{'latitude': Decimal('-89.351588'), 'longitude': Decimal('-129.045899')}",386198,PIN,,12,approved,,,6,,,,27641803-d1a5-4a61-98ae-ee897ef20eb6,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2021,China,,,,,,
T90,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/22/2024 13:51,417.62,GBP,5812,Clothing,debit,4356.01,Visa,**** **** **** 9467,Feb-34,Wells Fargo,David Hill,c5f2cdbf-dbf3-4b8c-a778-eb7fd5c26733,Decker-Mccarthy,"{'city': 'Alanfort', 'state': 'WI', 'country': 'UK'}",T8185,swipe,POS,"{'latitude': Decimal('20.439449'), 'longitude': Decimal('-155.101420')}",775427,PIN,,0,approved,,,4,,,,0c5af1b7-1538-4ec6-90f3-9866d582c896,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,0,11/14/2021,China,,,,,,
T91,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/25/2024 2:21,869.07,GBP,5735,Electronics,debit,3154.03,Visa,**** **** **** 4591,25-Dec,Wells Fargo,David Hill,ace91a7d-dccc-4fe8-b0ad-94de8a268a58,"Bradley, Cunningham and Hernandez","{'city': 'Fergusonmouth', 'state': 'GA', 'country': 'UK'}",T4725,swipe,POS,"{'latitude': Decimal('-69.268881'), 'longitude': Decimal('-133.659825')}",866593,PIN,,15,approved,,,6,,,,d1661395-4249-4b4d-9b95-d63607185124,referral,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2023,China,,,,,,
T92,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/15/2024 17:37,903.62,GBP,5999,Gas,debit,2393.58,Visa,**** **** **** 8211,May-32,Wells Fargo,David Hill,e4c1660a-9c48-4c12-b237-5010fe9b4c76,"Kramer, Alvarez and Mcconnell","{'city': 'North Monica', 'state': 'OR', 'country': 'UK'}",T3841,swipe,POS,"{'latitude': Decimal('-35.430888'), 'longitude': Decimal('68.530655')}",477817,PIN,,20,approved,,,7,,,,e1cf5bd8-d1e0-48e4-ab92-eaa128e5135a,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2022,China,,,,,,
T93,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/22/2024 17:33,775.11,GBP,5735,Grocery,debit,4481.03,Visa,**** **** **** 8031,Jul-33,Wells Fargo,David Hill,959b1d4d-01be-43af-b71c-171a64cba10c,"Lee, Bailey and Blake","{'city': 'Cortezberg', 'state': 'PA', 'country': 'UK'}",T8792,chip,POS,"{'latitude': Decimal('13.110345'), 'longitude': Decimal('-35.182722')}",451010,PIN,,7,approved,,,4,,,,81a65ad9-2fa0-4861-9e4e-6b24e93693e4,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2022,China,,,,,,
T94,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/30/2024 5:22,924.55,GBP,5999,Clothing,debit,4647.39,Visa,**** **** **** 6354,Aug-33,Wells Fargo,David Hill,e2b8e36c-59ad-48f6-a722-069c48064b48,Pittman-Pacheco,"{'city': 'North Joe', 'state': 'TN', 'country': 'UK'}",T3210,NFC,POS,"{'latitude': Decimal('25.7509505'), 'longitude': Decimal('-179.304626')}",282506,PIN,,20,approved,,,0,,,,f421161e-c0e3-4033-9c3e-a7a5821984f9,social media,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/15/2019,China,,,,,,
T95,C1,284a2b1d-bfbc-4873-bf2f-ed662847f6fd,POS,10/16/2024 19:36,250.56,GBP,5921,Gas,debit,3754.19,Visa,**** **** **** 1612,Mar-34,Wells Fargo,David Hill,9f18dcf1-07ce-45c2-ba4e-06ae5f5e97c7,Green-James,"{'city': 'Brendaberg', 'state': 'AR', 'country': 'UK'}",T4879,swipe,POS,"{'latitude': Decimal('44.629828'), 'longitude': Decimal('52.723273')}",205877,PIN,,9,approved,,,1,,,,654def9d-8018-40ff-ab72-462cb5b6f36b,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/14/2020,China,,,,,,
T96,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,11/6/2024 7:10,769.19,GBP,5411,Restaurant,debit,1771.94,Visa,**** **** **** 6785,Mar-33,Wells Fargo,David Hill,021870cd-0b5a-4301-91c1-3b33e5b64654,"Martin, Scott and Stevens","{'city': 'Grayland', 'state': 'FL', 'country': 'UK'}",T3416,chip,POS,"{'latitude': Decimal('69.1930505'), 'longitude': Decimal('-160.878878')}",514565,PIN,,18,approved,,,8,,,,219d027b-4a7e-4d11-a834-db0ded169c67,email,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/14/2021,China,,,,,,
T97,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/15/2024 8:14,894.02,GBP,5735,Restaurant,debit,3929.83,Visa,**** **** **** 4052,Aug-32,Wells Fargo,David Hill,1be7c0ba-f0df-43b5-b732-e28b94d12281,Massey-Davis,"{'city': 'Perkinschester', 'state': 'AL', 'country': 'UK'}",T6992,chip,POS,"{'latitude': Decimal('-48.6232365'), 'longitude': Decimal('-158.906406')}",295462,PIN,,14,approved,,,8,,,,71ad95f2-803b-4d43-9f2f-43a9abee8512,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,1,11/15/2019,China,,,,,,
T98,C1,ca8541e3-c8a4-4bda-b5f0-3c519f145e13,POS,10/16/2024 6:30,639.18,GBP,5921,Electronics,debit,3855.23,Visa,**** **** **** 8207,27-Apr,Wells Fargo,David Hill,da3df3ed-28ed-431c-ac4b-2018ea148595,"Davis, Edwards and Smith","{'city': 'Nicholasfurt', 'state': 'ND', 'country': 'UK'}",T3509,swipe,POS,"{'latitude': Decimal('10.7720335'), 'longitude': Decimal('126.610083')}",122599,PIN,,11,approved,,,7,,,,d68fd410-3582-46c6-9508-9e96b2668124,direct,David Hill,3/8/1999,UK,Passport,bb62ddfa,UK,10/6/2033,"380 Marissa Cliff Suite 970
Lake Kevinhaven, GU 87401",(343)847-0016x3137,williskayla@example.org,Student,,Gift,<20k,TRUE,85,2,11/15/2019,China,,,,,,
