transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,kyc_closed_false_positive_alerts,kyc_customer_since,kyc_frequent_connection_country,companies_directed,sender_name,sender_account_number,sender_bank,sender_location,source
722831d1-937b-4542-ac20-5df7dc72332a,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-20 07:43:48,918.8,GBP,5735,Gas,debit,4836.43,Visa,**** **** **** 8874,05/33,Bank of America,David Hill,38b4bd20-ba72-4890-bf42-b70e24786aa5,Webb Group,"{'city': 'Walkerhaven', 'state': 'NC', 'country': 'UK'}",T6467,chip,POS,"{'latitude': Decimal('-38.9380705'), 'longitude': Decimal('113.474645')}",906175,PIN,,10,approved,,,8.0,,,,521ec68b-b1f0-4f1b-a0d1-4f5f3d0e23c8,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
fa920f70-8db7-4a23-915c-d57017d416a0,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-17 21:47:31,589.93,GBP,5735,Restaurant,debit,1648.1,Visa,**** **** **** 3958,10/27,Bank of America,David Hill,40fe74e7-e1d3-4c74-a611-65c106020da1,"Banks, Beck and Daugherty","{'city': 'Gloriaton', 'state': 'AL', 'country': 'UK'}",T6994,NFC,POS,"{'latitude': Decimal('-66.1375755'), 'longitude': Decimal('-69.002367')}",611742,PIN,,0,approved,,,5.0,,,,c0ba7f65-2a6b-47b2-a103-515247027835,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,1.0,China,,,,,,
e4fd98a3-24f5-43c1-8c70-7f7e1f160481,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-08 17:42:19,193.92,GBP,5411,Clothing,debit,3655.1,Visa,**** **** **** 4602,06/34,Bank of America,David Hill,c1999775-af34-4e71-8638-a0da69172110,Maynard Ltd,"{'city': 'South Emily', 'state': 'TN', 'country': 'UK'}",T6979,swipe,POS,"{'latitude': Decimal('-79.321416'), 'longitude': Decimal('150.317879')}",888542,PIN,,15,approved,,,1.0,,,,3bd237d9-bd39-498a-a6d2-717bde66795f,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,3.0,China,,,,,,
d56db3fa-8c70-4d16-8b7c-2cd07482e79c,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-08 12:30:19,730.15,GBP,5999,Electronics,debit,1865.76,Visa,**** **** **** 2227,04/32,CitiBank,David Hill,5e94e1b5-9a83-4829-82df-c68d679b9196,Booth Group,"{'city': 'Leahbury', 'state': 'SC', 'country': 'UK'}",T8850,chip,POS,"{'latitude': Decimal('16.0563745'), 'longitude': Decimal('174.793387')}",563911,PIN,,10,approved,,,8.0,,,,94a1464d-caa8-4dad-ab9d-1e477a8016eb,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,5.0,China,,,,,,
5d27c8cf-d39f-4231-a5a6-d4d68cbf7b27,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-01 10:12:06,440.84,GBP,5411,Clothing,debit,4291.58,Visa,**** **** **** 6440,04/32,CitiBank,David Hill,10911c8a-eec7-42be-9464-e5fd8e070730,"Estes, Wells and Becker","{'city': 'New Jerrytown', 'state': 'NJ', 'country': 'UK'}",T9165,chip,POS,"{'latitude': Decimal('-57.935671'), 'longitude': Decimal('-10.601661')}",222751,PIN,,10,approved,,,1.0,,,,e3337afd-746d-408c-a3d8-414ec95617b3,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
9dba99c5-1f28-41fe-943c-0545a39b68fa,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-11 06:01:45,540.23,GBP,5999,Restaurant,debit,2775.7,Visa,**** **** **** 5227,06/30,Bank of America,David Hill,7f3d2226-cdf3-45a8-bc41-7037d474d755,"Perry, Mccarthy and Martin","{'city': 'West Sarah', 'state': 'AR', 'country': 'UK'}",T6976,chip,POS,"{'latitude': Decimal('-18.317322'), 'longitude': Decimal('43.796703')}",169216,PIN,,13,approved,,,0.0,,,,d250373e-9b61-4b14-b97a-c0f0a8225d51,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,5.0,China,,,,,,
2bd296e1-461a-467d-83ad-d1a3b435f864,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-06 22:57:58,738.05,GBP,5812,Grocery,debit,3668.01,Visa,**** **** **** 9454,06/31,CitiBank,David Hill,788c5129-86b4-4da6-a8da-4bae45d167c5,Parker-Lopez,"{'city': 'Goodmanburgh', 'state': 'CA', 'country': 'UK'}",T6733,swipe,POS,"{'latitude': Decimal('-13.011821'), 'longitude': Decimal('-68.228798')}",309853,PIN,,0,approved,,,6.0,,,,f0007610-59f1-42a8-8db1-435e843e4e64,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
a2654c9b-7512-4bd0-9bef-585833483f57,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-12 19:23:09,188.81,GBP,5812,Restaurant,debit,1075.7,Visa,**** **** **** 4888,09/25,CitiBank,David Hill,836ce62d-e2c7-461c-af9e-3cb2b502aa66,Adams-Lucas,"{'city': 'South Tracy', 'state': 'HI', 'country': 'UK'}",T2216,swipe,POS,"{'latitude': Decimal('-72.569211'), 'longitude': Decimal('124.451150')}",151445,PIN,,12,approved,,,7.0,,,,a42cdf8b-294e-4322-8656-3ca40d949ac2,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,0.0,China,,,,,,
19a500bc-e213-45e0-aadc-4b33d7c27cbb,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-12 14:15:06,116.32,GBP,5411,Gas,debit,4064.31,Visa,**** **** **** 2917,09/29,CitiBank,David Hill,d7c6937e-d79f-4a52-81fd-3e8a6ce4c7f6,Lee-Ray,"{'city': 'Snyderview', 'state': 'FL', 'country': 'UK'}",T2382,swipe,POS,"{'latitude': Decimal('42.2631185'), 'longitude': Decimal('109.369681')}",535059,PIN,,7,approved,,,3.0,,,,a2a6d08f-a5cd-45ef-8d33-2dcf4817bda8,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,3.0,China,,,,,,
d5c53b54-0bfa-44fe-ad05-81e93aade9e7,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-10 11:14:37,275.81,GBP,5411,Restaurant,debit,4460.04,Visa,**** **** **** 4075,05/25,Bank of America,David Hill,cb78cff5-ec04-4769-8ad5-426a75ab3d56,"Moss, James and Delacruz","{'city': 'North Derek', 'state': 'WI', 'country': 'UK'}",T8536,NFC,POS,"{'latitude': Decimal('74.4579695'), 'longitude': Decimal('-112.780979')}",284066,PIN,,2,approved,,,7.0,,,,810a1a61-9605-4b63-9592-43660e8d1f73,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,0.0,China,,,,,,
cedcfbc1-1839-43e9-bcce-5935a14a6e85,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-09 01:47:52,173.51,GBP,5999,Restaurant,debit,1174.24,Visa,**** **** **** 8817,04/25,Bank of America,David Hill,fffa8f9b-1b85-46c0-a01e-552e66b62f25,"Walker, Hill and Galloway","{'city': 'West Rogershire', 'state': 'NV', 'country': 'UK'}",T9497,chip,POS,"{'latitude': Decimal('32.7902835'), 'longitude': Decimal('49.725660')}",823497,PIN,,3,approved,,,1.0,,,,f3589f41-5c81-4587-b1aa-d82282ea2971,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
f7c2f6f3-7f1c-4671-b67b-442c7cb5b5e8,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-08 04:32:34,985.62,GBP,5921,Electronics,debit,2522.46,Visa,**** **** **** 4810,12/30,CitiBank,David Hill,b9a55d00-22bc-40d2-a78c-85f72e59c83c,Jones-Davis,"{'city': 'Mooreland', 'state': 'MP', 'country': 'UK'}",T2268,NFC,POS,"{'latitude': Decimal('58.644844'), 'longitude': Decimal('169.735753')}",976837,PIN,,15,approved,,,9.0,,,,c88b5050-b538-4c2c-8e8f-cf5e9511567a,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,2.0,China,,,,,,
3c353168-4d01-4bfc-a1c5-3f43f49a8087,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-15 03:24:53,346.51,GBP,5735,Electronics,debit,2205.73,Visa,**** **** **** 5206,02/33,Bank of America,David Hill,4cf6d9b6-e11b-4b2d-ac98-f3aa72fb5ac5,"Henderson, Lane and Burnett","{'city': 'West Cliffordburgh', 'state': 'SD', 'country': 'UK'}",T4212,NFC,POS,"{'latitude': Decimal('-11.710495'), 'longitude': Decimal('143.170470')}",223592,PIN,,2,approved,,,8.0,,,,02830c53-735a-46db-af95-655ad6104b54,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,5.0,China,,,,,,
c035d33d-57c6-4734-ba61-b2155d764cd6,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-18 20:51:18,674.87,GBP,5921,Electronics,debit,1172.73,Visa,**** **** **** 3782,11/25,CitiBank,David Hill,7c4be031-1f2a-4db2-a4bf-74e97b4d743b,"Green, Alexander and Phillips","{'city': 'Lake Vanessamouth', 'state': 'IL', 'country': 'UK'}",T5327,NFC,POS,"{'latitude': Decimal('-66.6593825'), 'longitude': Decimal('45.792893')}",924257,PIN,,7,approved,,,4.0,,,,7706f8de-d753-4e71-8dc9-6a9e624d5b48,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,1.0,China,,,,,,
ccec1352-f717-4219-9081-19d45dfbd482,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-09 16:49:34,904.03,GBP,5921,Clothing,debit,4645.46,Visa,**** **** **** 6912,12/31,Bank of America,David Hill,f077dfcb-16cd-495d-be56-596e49738211,"Galvan, Jensen and Fernandez","{'city': 'Wardside', 'state': 'CO', 'country': 'UK'}",T2379,NFC,POS,"{'latitude': Decimal('-35.3754555'), 'longitude': Decimal('-134.685164')}",295647,PIN,,3,approved,,,5.0,,,,d2d4aaa5-629c-45fb-b369-a503c2c5d5f9,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,1.0,China,,,,,,
978f8617-d38c-4729-bef4-62fcfc5ed843,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-29 18:04:06,791.57,GBP,5411,Gas,debit,1019.7,Visa,**** **** **** 3246,02/33,CitiBank,David Hill,c2dfc20a-ef82-48d5-96b7-056843549aed,Smith Ltd,"{'city': 'Port Melissaton', 'state': 'HI', 'country': 'UK'}",T7370,chip,POS,"{'latitude': Decimal('44.5805495'), 'longitude': Decimal('-146.388495')}",538506,PIN,,18,approved,,,6.0,,,,aec22ca9-335e-488c-96c6-b56beaa241e5,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,5.0,China,,,,,,
8287d7a2-40ed-4226-bbc6-1b8c365d21a3,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-07 09:14:10,312.21,GBP,5812,Electronics,debit,3784.65,Visa,**** **** **** 2279,11/27,Bank of America,David Hill,d6896bd6-547a-4fac-b96c-df569dd804d8,Smith-Ross,"{'city': 'Pattonton', 'state': 'VI', 'country': 'UK'}",T1323,NFC,POS,"{'latitude': Decimal('-84.4462505'), 'longitude': Decimal('2.527226')}",191942,PIN,,6,approved,,,6.0,,,,c98dd86e-72de-48dc-8196-ce86a8198eab,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,0.0,China,,,,,,
d1ea83b8-d628-45df-8a0f-48a61af6b878,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-03 20:01:08,269.74,GBP,5735,Grocery,debit,2652.03,Visa,**** **** **** 4043,09/31,CitiBank,David Hill,91493f65-2e0b-46b5-a7a8-ff6d158430b7,Johnson-Mcpherson,"{'city': 'Oliviafort', 'state': 'MP', 'country': 'UK'}",T2390,swipe,POS,"{'latitude': Decimal('-52.817580'), 'longitude': Decimal('-169.467913')}",236140,PIN,,0,approved,,,1.0,,,,9b265116-4c16-4b85-ae14-76644ee4ecd5,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,4.0,China,,,,,,
1be44163-714b-4e9a-93c1-2133b2ed70b7,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-21 10:28:13,978.67,GBP,5921,Electronics,debit,3423.25,Visa,**** **** **** 2314,09/25,CitiBank,David Hill,9be39e9a-0b75-48a6-bfac-e3062fa1d884,Potter-Melton,"{'city': 'North Patrickberg', 'state': 'KS', 'country': 'UK'}",T3333,swipe,POS,"{'latitude': Decimal('-33.292287'), 'longitude': Decimal('-127.833834')}",388892,PIN,,7,approved,,,7.0,,,,8c7731fb-eb36-491a-b526-a5e0778b761d,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,4.0,China,,,,,,
7711939a-8ced-4029-b2c8-7a998148acb4,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-21 01:37:09,811.75,GBP,5735,Clothing,debit,2902.9,Visa,**** **** **** 6958,10/30,Bank of America,David Hill,ee8ad01b-1ac2-4218-bb00-578c0808631f,Houston-Jones,"{'city': 'Port Angelamouth', 'state': 'NY', 'country': 'UK'}",T3384,swipe,POS,"{'latitude': Decimal('12.4987605'), 'longitude': Decimal('-82.201806')}",150402,PIN,,1,approved,,,2.0,,,,dcaf2759-4f04-4cd7-bd25-6e7ec6c30a60,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,4.0,China,,,,,,
e9d2aa7e-1d53-4835-bbbc-a7bd40c58b1f,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-23 09:59:48,261.45,GBP,5921,Electronics,debit,4327.28,Visa,**** **** **** 4232,07/27,Bank of America,David Hill,dfd3d901-36ec-4361-8655-26524c507f20,Alvarez-Rodriguez,"{'city': 'Rebeccamouth', 'state': 'NV', 'country': 'UK'}",T6854,swipe,POS,"{'latitude': Decimal('-51.455306'), 'longitude': Decimal('146.431112')}",360914,PIN,,18,approved,,,0.0,,,,a95e7bbf-bdac-41f4-bb96-5ed2cbfe0511,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,4.0,China,,,,,,
2690e56a-065c-4bb8-b428-3391a5c9d785,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-18 22:10:49,719.36,GBP,5735,Restaurant,debit,2673.9,Visa,**** **** **** 6319,08/33,CitiBank,David Hill,bd8e7e9c-f53f-4357-8c98-c7e8a247a3fa,Rodriguez PLC,"{'city': 'East Tracyville', 'state': 'WI', 'country': 'UK'}",T2835,chip,POS,"{'latitude': Decimal('-31.107354'), 'longitude': Decimal('-178.249487')}",566341,PIN,,10,approved,,,10.0,,,,15734a81-cff4-491b-8f62-41555d9ac376,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,1.0,China,,,,,,
7d320a6f-330c-41a4-b2d8-eb22723b88f4,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-31 00:32:31,701.75,GBP,5999,Grocery,debit,2912.03,Visa,**** **** **** 6712,01/27,Bank of America,David Hill,5fc0d921-e930-4da6-8e7a-4f3f9df0704a,Oconnor-Parks,"{'city': 'Kyleside', 'state': 'IA', 'country': 'UK'}",T8031,chip,POS,"{'latitude': Decimal('89.0898975'), 'longitude': Decimal('38.844653')}",363947,PIN,,6,approved,,,10.0,,,,2f7dc1b7-5877-4705-b328-eac2a037f15d,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,3.0,China,,,,,,
b9e7d529-b471-4143-8deb-0b705373f1e2,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-02 17:24:07,949.75,GBP,5921,Gas,debit,2917.31,Visa,**** **** **** 5205,07/26,CitiBank,David Hill,99bd7f66-f8ba-49c7-b403-80884d22f36f,"Gregory, Benitez and Holmes","{'city': 'South Angieside', 'state': 'NY', 'country': 'UK'}",T8053,NFC,POS,"{'latitude': Decimal('-54.080000'), 'longitude': Decimal('-132.444451')}",223592,PIN,,12,approved,,,3.0,,,,321b9a58-da59-4dc9-959a-c08b6af28876,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
f09e62ff-ea66-40c9-a3c6-2fad0dcde4cf,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-14 22:35:21,282.83,GBP,5999,Clothing,debit,1027.4,Visa,**** **** **** 5768,09/28,Bank of America,David Hill,e365b22a-efb4-45b0-b2cc-a7ef0841f146,Morris-Jones,"{'city': 'Josephburgh', 'state': 'MN', 'country': 'UK'}",T8644,chip,POS,"{'latitude': Decimal('28.6217135'), 'longitude': Decimal('83.028459')}",845169,PIN,,14,approved,,,9.0,,,,a13f4fba-2b33-4ff6-8d4d-8cbdd1afe3ce,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,3.0,China,,,,,,
53820368-9d47-4aff-81f9-fc2a580335a2,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-13 01:43:34,952.93,GBP,5812,Restaurant,debit,2605.17,Visa,**** **** **** 3501,04/25,CitiBank,David Hill,90cada60-02d0-4215-bb6c-782627b78010,Reynolds Inc,"{'city': 'Jasonburgh', 'state': 'AK', 'country': 'UK'}",T1044,chip,POS,"{'latitude': Decimal('-40.8648245'), 'longitude': Decimal('-91.439814')}",217417,PIN,,7,approved,,,0.0,,,,a65adeb7-2050-49cd-8aa1-69254545a2e5,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,5.0,China,,,,,,
6f6a838e-5ab6-4241-9169-f280624120c7,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-19 09:54:12,327.96,GBP,5812,Gas,debit,1743.0,Visa,**** **** **** 6371,02/34,CitiBank,David Hill,61a28a42-02ac-4da3-95df-3e2fe816703e,Reed-Smith,"{'city': 'Thomasstad', 'state': 'MT', 'country': 'UK'}",T4570,swipe,POS,"{'latitude': Decimal('70.560015'), 'longitude': Decimal('44.973946')}",659677,PIN,,15,approved,,,2.0,,,,ea5a1650-6628-4619-9afa-c366de7b99ac,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,4.0,China,,,,,,
8f67c0c2-c07c-435e-a7e8-387ba3d9da11,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-26 04:07:52,867.44,GBP,5812,Clothing,debit,2498.96,Visa,**** **** **** 3786,11/24,CitiBank,David Hill,862cabcf-6edb-4231-89ea-0c26ac681a33,Brown Group,"{'city': 'North Brandonside', 'state': 'GA', 'country': 'UK'}",T1605,NFC,POS,"{'latitude': Decimal('39.6450865'), 'longitude': Decimal('173.561871')}",583739,PIN,,0,approved,,,0.0,,,,46163e96-03c3-4533-bfd2-672ffd01f796,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
ff0cd3f0-c3e0-44f0-83f6-627b6a6db8ce,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-30 18:25:59,864.4,GBP,5411,Electronics,debit,3275.6,Visa,**** **** **** 1676,08/34,Bank of America,David Hill,6467fd3e-faa4-46ff-ab44-cfd58f9ae2da,"Lee, Brown and Navarro","{'city': 'Sanchezfurt', 'state': 'IN', 'country': 'UK'}",T9541,swipe,POS,"{'latitude': Decimal('-20.2415265'), 'longitude': Decimal('156.445782')}",165409,PIN,,20,approved,,,7.0,,,,434b8320-fbe2-409b-a8f1-02e9eb2d5ed4,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,1.0,China,,,,,,
69d90d45-c9e3-4e51-964f-82abb7275a21,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-12 20:41:05,163.33,GBP,5921,Grocery,debit,3112.93,Visa,**** **** **** 8719,04/25,Bank of America,David Hill,191fba96-d4ef-4a85-9ba6-8f8b46eea5d1,Grant-Gardner,"{'city': 'West Alexanderbury', 'state': 'DE', 'country': 'UK'}",T6092,swipe,POS,"{'latitude': Decimal('-78.536716'), 'longitude': Decimal('-134.017194')}",658657,PIN,,17,approved,,,2.0,,,,e2df9f2b-780d-4019-8cbf-b543adc1b22c,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,4.0,China,,,,,,
76573ec5-4107-43a4-b231-b1ff0d35b550,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-24 02:01:47,613.77,GBP,5921,Clothing,debit,2476.56,Visa,**** **** **** 4871,07/33,Bank of America,David Hill,08bf7bcd-215a-404b-ade3-bb4267aa2290,"Hughes, Russell and Martinez","{'city': 'Kristinastad', 'state': 'RI', 'country': 'UK'}",T3575,NFC,POS,"{'latitude': Decimal('85.338610'), 'longitude': Decimal('-2.689711')}",466038,PIN,,12,approved,,,8.0,,,,8cf52a62-15f0-43b8-a2df-f56985d4e1bd,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,1.0,China,,,,,,
